age,workclass,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,wage
20,3,10,4,11,3,0,0,0,20,37,0
30,3,10,2,0,0,1,0,0,50,37,1
39,1,11,2,10,0,1,0,0,48,37,1
20,3,10,4,9,1,0,0,0,30,37,0
23,3,10,4,11,1,0,0,0,25,37,0
21,3,7,4,7,4,0,0,0,40,37,0
44,3,10,5,9,4,0,0,0,40,37,0
41,1,10,0,2,1,1,0,0,40,37,0
45,3,9,2,2,0,1,0,0,60,37,1
20,3,10,4,11,3,0,0,0,30,37,0
30,3,9,0,2,1,1,0,0,30,37,0
45,3,9,6,2,1,0,0,0,40,37,0
32,3,14,2,3,0,1,0,0,40,37,1
24,3,4,4,8,3,0,0,0,32,7,0
18,3,9,4,5,3,1,0,0,40,37,0
27,3,13,4,0,1,1,0,0,35,37,0
29,3,9,0,7,4,0,0,0,99,37,0
33,3,9,4,7,4,0,0,0,40,37,0
55,5,6,2,11,0,1,0,0,35,37,0
30,3,9,2,2,0,1,0,0,60,37,0
34,5,9,0,3,1,1,0,0,60,37,1
33,3,14,2,9,0,1,0,0,40,37,1
63,5,10,2,3,0,1,0,0,60,37,1
49,0,13,2,3,0,1,0,0,40,37,1
39,3,11,0,7,1,0,0,0,40,3,0
19,3,10,4,7,3,0,0,0,25,37,0
52,3,11,2,12,0,1,5013,0,40,37,0
33,3,9,4,7,3,1,0,0,40,37,0
41,3,9,2,2,0,1,0,0,4,27,0
24,3,13,4,13,4,0,0,0,40,37,0
48,3,9,2,2,0,1,0,0,42,37,1
25,6,10,2,10,0,1,0,0,40,37,0
43,0,9,2,3,0,1,0,0,40,37,0
28,3,13,2,12,0,1,0,0,40,37,0
27,3,9,4,7,1,0,0,0,50,37,1
38,1,13,2,2,0,1,0,0,40,28,0
52,4,10,2,0,5,0,0,0,40,37,1
55,6,10,0,0,1,1,0,0,40,37,0
50,3,10,2,11,5,0,0,0,39,37,0
19,3,10,4,6,3,1,0,0,20,37,0
20,3,9,4,0,1,0,0,1721,30,37,0
33,3,9,2,11,0,1,0,0,45,37,1
29,3,9,2,6,0,1,0,0,45,37,0
46,3,9,2,13,0,1,0,0,40,37,0
66,3,13,2,4,0,1,0,0,24,37,0
59,3,16,2,9,0,1,0,0,50,37,0
43,3,13,4,11,1,1,0,0,50,37,1
23,3,14,4,9,3,0,0,0,36,37,0
39,1,9,2,2,0,1,0,0,40,37,0
49,5,9,2,2,0,1,0,0,40,37,0
56,5,13,2,9,0,1,7688,0,40,37,1
57,3,7,2,7,0,1,0,0,52,37,0
49,3,9,2,2,0,1,0,0,40,37,0
39,3,13,2,3,0,1,0,0,40,37,1
21,3,10,4,0,3,0,0,0,12,37,0
47,0,9,0,7,4,0,0,0,40,37,0
59,3,10,2,11,0,1,0,0,40,37,0
68,1,13,2,3,0,1,20051,0,40,37,1
26,1,10,2,7,2,1,0,0,40,37,0
35,3,5,2,2,0,1,0,0,40,24,0
42,1,14,0,9,1,1,0,0,40,37,0
38,3,11,4,12,1,0,0,0,40,37,0
30,3,13,2,12,0,1,0,0,40,37,0
26,3,9,2,7,0,1,0,0,40,37,0
68,3,1,4,6,1,1,0,0,10,37,0
32,3,4,6,2,1,0,0,0,40,37,0
45,3,13,2,13,0,1,0,0,50,37,1
50,3,10,2,11,0,1,0,0,40,37,0
50,3,9,2,2,0,1,0,0,40,37,1
52,3,14,0,9,3,0,0,0,40,37,0
32,3,10,4,3,1,1,0,0,40,21,0
35,6,14,2,9,0,1,0,0,75,37,0
38,3,11,2,2,0,1,0,0,40,37,0
52,3,10,2,12,0,1,0,0,40,37,0
48,3,4,2,2,0,1,0,0,32,5,0
54,3,9,2,0,0,1,7298,0,60,37,1
48,5,9,2,4,0,1,0,0,98,37,0
23,3,9,4,7,4,1,0,0,35,24,0
25,3,12,4,2,1,1,0,0,30,37,0
41,5,13,2,4,0,1,0,0,75,37,1
42,1,10,0,13,1,1,0,0,65,37,1
54,3,9,2,2,0,1,0,0,40,37,1
64,3,9,2,13,0,1,0,0,16,37,0
33,3,13,2,9,0,1,0,0,60,37,1
38,3,13,2,0,0,1,0,0,40,37,0
37,3,9,6,0,4,0,0,0,68,37,0
21,3,9,4,6,1,0,0,0,40,37,0
24,3,12,4,6,3,1,0,0,40,37,0
36,0,13,2,0,0,1,0,1848,55,37,1
38,5,13,2,7,0,1,0,0,10,37,0
41,5,10,5,2,1,1,0,0,40,37,0
33,3,9,4,11,1,1,0,0,45,37,0
17,3,6,4,7,3,1,0,0,14,37,0
46,3,9,2,6,0,1,4386,0,40,37,1
28,3,13,4,12,1,0,0,0,35,37,0
46,1,14,2,3,0,1,0,0,50,37,1
40,3,12,2,9,0,1,7298,0,36,37,1
23,1,10,0,0,4,0,0,0,70,37,0
50,3,14,2,3,0,1,0,0,65,37,1
66,3,14,6,3,1,1,0,0,6,37,0
18,3,10,4,7,3,1,0,1721,20,37,0
58,3,14,6,11,1,0,0,0,27,37,0
37,5,10,5,7,3,0,0,0,40,4,0
43,3,10,0,11,4,0,0,0,55,37,1
45,3,14,0,3,1,0,0,0,40,37,1
51,0,10,2,2,0,1,0,0,40,37,0
34,6,16,4,9,1,0,0,0,60,37,0
44,5,9,2,2,0,1,7298,0,50,8,1
32,6,13,2,12,0,1,0,0,20,37,0
40,3,9,4,0,4,0,0,0,35,37,0
33,3,9,2,2,0,1,0,0,40,37,0
47,3,10,5,0,4,0,0,0,16,10,0
24,0,10,4,3,3,1,0,0,40,37,0
36,0,9,2,0,5,0,0,0,40,37,0
62,3,9,6,2,4,0,0,0,40,37,0
29,3,9,4,13,2,1,0,0,40,5,0
78,3,13,2,7,0,1,0,0,3,37,0
47,3,9,6,8,1,0,0,0,45,35,0
41,3,9,2,13,0,1,0,1887,45,37,1
29,3,13,2,3,0,1,0,0,40,37,1
45,3,9,2,2,0,1,0,0,40,37,0
43,0,10,4,0,2,1,2174,0,40,37,0
23,3,1,4,7,1,0,0,0,40,23,0
56,3,9,2,3,5,0,0,0,40,37,1
27,3,3,2,13,0,1,0,0,40,24,0
43,3,13,2,6,0,1,0,0,40,37,0
47,1,13,0,9,1,0,0,0,40,37,0
47,5,10,4,4,1,1,0,0,60,37,0
44,5,15,2,9,0,1,0,0,60,34,1
32,1,14,4,9,1,0,4865,0,40,37,0
37,3,9,2,4,0,1,0,0,40,37,0
38,3,13,0,3,1,1,3325,0,40,37,0
35,3,13,2,3,0,1,0,1887,50,37,1
30,4,10,2,2,0,1,0,0,70,37,0
51,4,7,0,11,1,1,0,0,40,37,0
28,3,10,2,3,0,1,0,0,40,28,0
24,3,12,4,11,3,1,0,0,20,37,0
48,3,9,2,2,0,1,0,0,40,37,0
38,3,13,2,3,0,1,0,0,40,37,1
23,3,10,4,5,3,1,0,0,22,37,0
40,3,9,2,2,5,0,3464,0,20,37,0
33,3,7,5,11,3,0,0,0,20,37,0
24,3,13,4,11,3,1,0,0,40,37,0
44,3,13,2,0,0,1,3103,0,40,37,1
36,3,9,2,2,0,1,0,0,44,37,0
23,3,10,2,13,0,1,0,0,40,37,0
34,3,9,2,2,0,1,7688,0,40,37,1
40,3,10,2,3,5,0,7688,0,40,37,1
47,0,12,2,0,0,1,0,0,40,37,1
64,4,9,2,3,0,1,0,0,40,37,1
51,1,16,2,9,5,0,0,0,40,37,1
24,4,9,4,7,1,1,13550,0,50,37,1
22,6,10,4,9,3,0,0,0,20,37,0
62,0,9,6,3,1,0,0,0,36,37,0
30,3,10,2,6,0,1,0,0,40,37,1
58,3,3,2,6,0,1,0,0,40,37,0
31,3,10,4,3,1,0,0,0,40,37,0
50,0,9,2,0,0,1,0,0,48,37,0
34,3,13,2,9,0,1,7688,0,50,37,1
27,3,13,4,12,1,0,0,0,15,37,0
18,3,9,4,11,3,0,0,0,20,37,0
51,5,3,2,2,0,1,0,0,40,37,0
26,3,9,0,6,1,1,0,0,40,37,0
25,3,10,2,11,0,1,0,0,40,37,1
82,3,4,2,5,0,1,0,0,2,37,0
25,3,13,4,2,1,1,0,0,40,24,0
24,3,9,2,2,0,1,0,0,40,37,0
20,3,10,4,0,3,0,0,0,24,37,0
31,3,9,4,4,1,1,0,0,40,19,0
39,3,9,2,6,0,1,0,0,45,37,1
50,4,15,2,9,0,1,0,0,40,17,0
63,3,4,3,7,4,0,0,0,40,37,0
20,6,12,4,9,1,1,0,0,30,37,0
24,3,13,4,0,2,0,0,0,40,34,0
33,3,9,4,2,1,1,0,0,30,37,0
23,3,10,4,2,1,1,0,0,40,37,0
54,3,14,0,3,1,1,0,0,50,37,1
23,3,6,4,5,2,1,0,0,40,37,0
20,6,10,4,5,1,1,0,0,15,37,0
38,3,10,0,2,4,1,0,0,40,37,0
23,3,11,5,3,3,0,0,0,40,37,0
29,3,9,2,6,0,1,0,0,40,37,0
43,3,13,2,2,0,1,0,0,84,37,1
43,6,9,2,2,0,1,0,0,40,37,1
51,3,13,2,3,0,1,0,0,50,9,1
35,3,9,0,3,4,0,0,0,40,37,1
27,3,7,2,5,0,1,3942,0,40,37,0
45,3,10,0,9,4,0,0,0,20,37,0
24,3,5,2,11,0,1,0,0,45,24,0
55,0,13,2,3,0,1,0,0,40,37,1
23,3,10,4,11,3,0,0,0,35,37,0
52,3,14,0,9,4,1,15020,0,50,37,1
20,6,10,4,3,3,1,0,0,54,37,0
35,3,7,5,7,4,1,0,0,20,37,0
33,3,9,0,2,1,1,0,0,60,37,0
28,3,13,2,0,0,1,0,0,40,37,1
30,3,9,5,0,4,0,0,0,40,37,0
22,1,10,4,9,1,0,0,0,21,37,0
53,3,10,2,3,0,1,0,0,45,37,1
59,0,9,2,2,0,1,0,0,40,37,1
48,3,13,0,9,1,0,0,0,40,37,0
45,3,13,0,0,4,0,0,0,40,10,0
40,3,5,4,13,1,1,0,0,45,37,0
32,1,9,2,13,5,0,4064,0,22,37,0
44,3,11,2,2,0,1,0,0,40,37,0
46,3,13,4,9,1,0,0,0,40,37,0
33,3,9,0,13,1,1,0,0,45,37,0
26,3,13,4,9,1,0,0,0,45,37,0
44,4,13,2,2,0,1,0,0,50,37,1
49,4,10,2,3,0,1,15024,0,50,37,1
44,3,6,2,2,0,1,0,0,40,37,0
32,3,7,4,2,2,1,0,0,40,37,0
51,3,11,5,9,4,0,0,0,40,37,0
33,3,9,4,7,4,0,0,0,40,37,0
38,3,5,2,7,5,0,0,0,24,13,0
20,3,10,4,11,1,0,0,0,35,37,0
25,3,9,2,12,0,1,0,0,40,37,0
36,3,13,4,9,1,1,0,0,40,37,0
38,3,15,0,9,1,0,0,0,30,37,0
59,3,9,2,13,0,1,0,0,50,37,0
39,3,10,0,10,4,0,0,0,30,37,0
81,3,4,2,13,0,1,0,0,10,37,0
31,3,13,4,11,1,0,0,0,65,37,1
84,1,9,6,3,1,0,0,0,33,37,0
22,3,10,4,0,3,0,0,0,40,37,0
43,5,13,2,3,0,1,0,0,50,28,0
45,3,9,2,0,0,1,0,0,40,37,0
50,3,13,5,9,3,0,0,0,40,37,0
29,3,9,2,2,0,1,0,0,40,37,0
58,1,9,2,13,0,1,0,0,48,37,0
24,3,10,4,5,2,1,0,0,40,20,0
35,3,13,2,11,0,1,0,0,40,37,1
47,3,10,6,0,4,0,0,0,40,37,0
28,1,14,2,9,5,0,7688,0,35,37,1
44,1,8,2,7,2,0,0,0,35,24,0
31,3,9,2,0,5,0,0,0,37,37,0
50,3,8,0,5,4,1,0,0,40,37,0
26,3,12,2,0,5,0,0,0,40,37,0
17,3,6,4,11,3,1,0,0,15,37,0
32,3,9,4,2,3,1,0,0,40,37,0
22,3,9,4,0,3,0,0,0,38,37,0
60,5,9,2,11,0,1,0,0,40,37,0
50,3,13,2,3,0,1,99999,0,55,37,1
31,3,9,4,7,1,1,0,0,40,37,0
70,1,10,6,0,1,0,0,0,17,37,0
36,3,14,2,3,0,1,0,0,40,37,1
47,3,11,2,2,0,1,7688,0,40,37,1
49,3,13,2,3,0,1,0,0,50,37,1
68,3,9,6,0,1,0,0,2206,30,37,0
39,3,10,4,7,1,0,0,0,25,37,0
24,3,13,4,0,1,1,0,0,32,37,0
56,3,13,2,6,0,1,0,0,40,37,0
60,3,5,6,5,1,0,0,0,40,37,0
41,3,9,4,0,3,1,0,0,40,37,0
23,3,10,4,7,1,1,0,0,40,5,0
43,5,9,2,2,0,1,0,0,60,37,0
23,3,10,2,6,0,1,0,1902,40,37,0
20,3,9,4,7,3,1,0,0,30,37,0
67,5,10,2,3,0,1,0,0,8,37,0
24,3,9,2,5,3,1,0,0,35,37,0
39,3,13,2,9,5,0,0,0,36,37,1
50,3,9,2,6,0,1,0,0,40,37,0
30,1,10,4,0,1,1,0,0,40,37,0
54,5,13,0,13,1,1,0,0,65,37,0
43,3,13,0,7,1,0,0,0,35,37,0
18,4,7,4,4,3,1,0,0,70,37,0
46,3,9,2,7,0,1,0,0,40,37,0
39,3,9,4,6,4,1,0,0,40,37,0
53,3,9,2,11,5,0,0,0,26,37,0
24,3,9,5,0,1,0,0,0,38,37,0
43,3,10,2,2,0,1,0,0,40,37,0
28,3,10,2,5,0,1,5013,0,55,37,0
58,3,13,2,3,0,1,7688,0,50,37,1
19,3,10,4,11,3,1,0,0,25,37,0
39,0,9,2,0,0,1,0,0,40,37,0
43,3,10,0,7,1,1,0,0,30,37,0
25,3,12,2,5,0,1,0,0,40,21,0
39,1,14,4,9,1,0,0,0,55,37,0
44,3,13,0,9,4,1,0,0,40,37,0
40,4,15,2,9,0,1,0,0,50,37,1
38,3,13,2,9,5,0,15024,0,40,37,1
32,6,9,2,2,0,1,0,0,49,37,1
20,3,10,4,5,3,0,0,0,40,37,0
32,3,13,2,4,0,1,0,0,60,37,0
31,3,7,2,4,0,1,0,0,65,24,0
47,3,9,2,0,0,1,3942,0,40,37,0
57,4,13,2,9,0,1,0,0,45,37,1
22,6,10,4,10,3,0,0,0,40,37,0
54,0,10,0,0,1,0,0,0,40,37,0
23,3,10,2,6,0,1,0,0,30,37,0
43,4,13,2,3,0,1,0,0,50,37,1
23,1,13,4,9,3,1,0,0,30,37,0
28,3,9,0,13,4,0,0,0,20,37,0
28,3,7,2,2,0,1,0,0,40,37,0
38,3,9,0,3,4,0,0,0,40,37,0
36,3,14,2,7,0,1,0,0,40,37,0
19,3,10,4,11,3,0,0,0,30,37,0
23,3,9,4,0,1,0,0,0,40,37,0
18,3,9,4,11,1,1,0,0,30,37,0
21,3,11,4,12,3,0,0,0,30,37,0
39,3,9,2,3,0,1,0,0,40,37,0
47,3,5,3,5,4,1,0,0,40,7,0
46,3,9,2,0,5,0,0,0,40,37,0
32,3,13,0,11,4,0,0,0,30,37,0
61,3,9,2,13,0,1,0,0,40,37,1
22,3,9,3,7,3,0,0,0,3,37,0
35,3,10,2,7,3,0,0,0,40,37,0
51,3,9,0,0,1,0,0,0,40,37,0
55,3,16,4,9,1,1,0,0,40,8,0
30,3,13,4,3,1,0,0,0,40,37,0
30,3,13,4,9,1,1,0,0,45,37,0
31,3,10,4,0,1,0,0,0,45,37,0
45,3,9,6,0,4,0,0,0,38,37,0
28,5,13,4,10,3,1,0,0,40,37,0
21,3,9,4,5,3,1,0,0,40,37,0
23,1,12,4,10,1,1,0,0,52,37,0
67,3,10,2,3,0,1,0,0,6,37,0
90,3,13,2,3,0,1,0,0,45,37,0
31,3,10,2,2,0,1,4386,0,50,37,1
22,3,10,4,11,3,1,0,0,8,37,0
65,3,9,2,11,0,1,0,0,20,37,0
27,3,11,4,3,3,0,0,0,40,37,0
40,3,13,0,3,1,0,0,0,45,37,1
34,3,11,4,7,1,1,0,0,50,37,0
47,3,14,4,9,1,0,0,0,25,37,0
37,3,7,5,7,4,0,0,0,40,37,0
40,3,9,0,7,1,1,0,0,40,37,0
67,3,9,6,11,1,0,991,0,18,37,0
23,3,10,5,0,1,0,0,0,40,37,0
30,2,9,2,0,5,0,0,0,40,37,0
71,5,4,2,4,0,1,0,0,10,37,0
17,3,10,4,0,3,1,0,0,20,37,0
19,3,10,4,7,3,1,0,0,20,37,0
32,3,13,2,2,0,1,0,0,70,24,0
38,3,13,2,3,0,1,0,0,40,37,1
35,0,13,4,12,1,1,0,0,28,37,0
34,1,13,4,9,2,1,0,0,15,37,0
54,3,14,2,3,0,1,0,0,45,37,1
62,3,9,4,0,1,0,0,0,32,37,0
29,3,9,2,9,5,0,0,0,10,2,1
31,4,9,2,2,0,1,0,0,50,37,0
45,5,9,2,3,0,1,0,0,50,37,0
37,3,9,2,5,0,1,5178,0,40,37,1
64,5,9,2,2,0,1,0,0,50,37,0
24,3,9,4,0,1,0,0,2001,37,37,0
35,3,16,2,9,0,1,0,1902,40,34,1
42,5,11,2,9,0,1,0,0,40,37,0
43,3,13,2,9,0,1,0,1977,50,37,1
21,3,10,4,11,3,0,0,0,25,37,0
25,3,10,4,11,1,0,0,0,20,37,0
29,3,9,0,6,1,1,0,0,40,37,0
60,3,9,0,7,1,0,0,0,40,37,0
26,3,10,2,0,5,0,0,0,42,37,0
37,3,6,0,2,4,0,0,0,40,37,0
40,3,9,2,13,0,1,0,0,40,37,1
44,3,13,4,7,1,1,0,0,40,37,1
57,3,13,2,11,0,1,0,1887,55,37,1
40,3,1,2,7,0,1,0,1672,40,24,0
31,3,10,0,2,1,1,0,0,60,37,0
39,3,10,0,7,1,1,0,0,40,37,0
31,5,11,2,2,0,1,0,0,50,37,0
34,3,9,0,13,1,1,0,0,50,37,0
35,3,10,4,7,1,0,0,0,65,37,0
19,3,9,4,7,3,1,0,0,25,37,0
32,3,9,4,13,1,1,0,0,60,37,0
61,3,4,6,7,1,0,0,0,21,37,0
26,3,13,4,9,1,1,13550,0,50,37,1
24,5,4,2,13,0,1,0,1902,40,37,1
46,3,10,2,2,0,1,0,0,40,37,0
46,3,9,2,13,0,1,0,0,46,37,1
22,3,6,5,7,4,0,0,0,35,37,0
29,3,10,2,7,5,0,0,0,40,37,0
19,7,9,4,4,3,1,0,0,10,37,0
36,5,9,5,7,4,0,0,0,40,37,0
40,3,10,2,13,0,1,0,0,40,37,0
39,3,12,2,6,0,1,0,0,40,37,0
36,3,13,2,9,0,1,0,0,40,37,0
64,6,9,6,0,1,0,0,0,24,37,0
45,6,14,2,9,0,1,0,0,45,37,1
59,5,9,2,4,0,1,0,0,65,37,1
30,3,9,2,5,0,1,0,0,40,37,0
56,3,13,2,3,0,1,0,0,50,37,1
50,4,13,2,3,0,1,15024,0,60,37,1
55,3,10,0,7,4,0,0,0,38,37,0
43,5,14,0,7,4,0,0,0,30,37,0
17,3,7,4,11,3,0,0,0,20,37,0
52,3,9,2,0,0,1,0,0,40,37,0
25,3,9,4,4,1,1,0,0,40,37,0
55,5,12,2,3,0,1,0,0,55,37,1
46,5,12,0,2,1,1,0,0,40,37,0
54,3,9,2,13,0,1,0,0,70,37,0
45,3,16,0,9,1,1,0,0,45,37,1
42,3,11,2,3,5,0,7298,0,35,37,1
29,3,12,4,2,1,1,0,0,60,37,0
29,3,9,3,13,4,0,0,0,42,13,0
36,3,11,2,9,5,0,0,0,40,37,1
27,3,9,4,3,3,0,0,0,40,37,0
22,3,10,4,0,3,0,0,0,8,37,0
30,3,9,4,7,4,0,0,0,40,37,0
30,3,9,2,11,5,0,0,1573,35,37,0
40,3,12,5,12,4,0,1471,0,32,37,0
34,3,9,5,7,1,0,0,0,40,37,0
35,3,13,2,7,0,1,0,0,40,37,0
51,3,10,2,3,0,1,0,0,45,37,0
34,3,4,5,7,4,0,0,0,40,37,0
37,3,9,2,0,5,0,0,0,60,37,0
40,5,13,2,3,0,1,0,0,45,37,0
34,3,9,2,3,0,1,0,0,40,37,0
20,3,3,4,5,1,1,0,0,25,24,0
40,5,9,2,4,0,1,0,0,60,37,0
46,3,9,0,12,1,0,0,0,43,37,0
44,3,13,2,3,0,1,0,0,45,37,0
37,3,9,2,7,0,1,0,0,40,37,0
37,3,13,2,3,2,1,3411,0,47,37,0
30,3,9,2,7,0,1,0,0,25,37,0
19,3,9,4,11,1,0,0,0,40,37,0
38,3,13,4,0,1,0,0,0,35,37,0
48,3,9,0,0,4,0,0,0,45,37,0
19,3,10,4,0,1,0,0,0,30,37,0
21,3,9,4,0,1,1,0,0,40,37,0
62,3,10,6,7,1,0,0,0,20,37,0
48,3,9,4,6,2,1,0,0,40,5,0
61,1,9,6,0,4,0,1471,0,35,37,0
40,3,10,2,11,0,1,0,0,60,31,0
43,3,10,0,2,1,1,0,0,40,37,0
27,1,11,4,10,1,1,0,0,56,37,0
45,3,9,2,5,0,1,0,1628,45,37,0
63,5,9,2,2,0,1,2290,0,20,37,0
23,3,7,4,7,2,1,0,0,40,28,0
41,3,9,0,7,4,0,0,0,30,37,0
34,3,11,2,12,0,1,0,0,40,37,0
49,3,10,2,2,0,1,0,0,40,37,1
33,3,9,2,6,0,1,0,0,40,37,0
71,4,14,2,3,0,1,99999,0,40,37,1
19,3,9,4,7,3,1,0,0,30,37,0
31,6,16,2,9,0,1,0,1977,70,37,1
43,0,14,2,2,0,1,0,0,40,37,0
35,1,13,0,9,1,1,0,0,40,31,0
36,3,7,4,13,4,1,0,0,65,37,0
52,3,9,2,5,0,1,0,0,40,37,1
39,3,9,2,0,0,1,4508,0,24,37,0
48,3,12,0,7,1,1,0,0,44,37,0
36,0,10,4,3,1,1,13550,0,40,37,1
24,3,10,4,11,1,0,0,0,24,37,0
24,3,13,4,11,1,0,0,0,50,37,0
35,3,9,0,11,3,0,0,0,40,37,0
31,3,9,3,8,2,0,0,0,60,21,0
53,3,3,2,7,2,0,0,0,24,20,0
60,3,9,6,6,4,0,0,0,40,37,0
36,6,13,2,10,0,1,7298,0,55,37,1
26,3,9,4,11,1,0,0,0,38,37,0
36,6,9,2,3,0,1,0,0,40,37,0
45,1,14,0,9,1,1,0,0,40,37,0
50,3,14,2,9,0,1,7688,0,50,37,1
44,3,14,2,3,0,1,0,0,40,37,1
58,3,13,0,11,1,1,0,0,50,37,0
30,0,9,4,0,1,0,0,0,50,37,0
23,3,5,4,4,4,1,0,0,70,37,0
31,4,13,4,9,1,1,0,0,45,37,1
25,3,10,4,5,1,1,0,0,40,26,0
44,0,10,2,12,0,1,0,0,40,37,0
42,3,10,2,3,0,1,0,0,65,37,0
45,3,12,0,0,4,1,0,0,35,37,0
39,3,10,0,11,4,0,0,0,40,37,0
45,3,13,2,3,0,1,0,0,60,2,1
46,3,10,2,2,0,1,0,0,40,37,0
27,3,10,2,7,0,1,0,0,40,37,0
22,3,10,4,10,3,1,0,0,24,17,0
24,3,9,2,10,0,1,0,0,40,35,0
22,3,11,4,0,1,0,0,0,40,37,0
48,3,10,2,12,0,1,0,0,40,37,1
19,3,10,4,7,3,0,0,0,23,37,0
47,3,10,2,2,0,1,0,0,40,37,0
30,3,9,5,2,1,1,0,0,50,37,0
38,5,7,2,3,0,1,0,1887,45,37,1
36,3,9,0,6,4,1,0,0,40,37,0
33,5,9,2,2,0,1,0,0,40,37,0
27,3,14,4,3,1,1,0,0,37,37,0
40,3,10,2,13,0,1,0,0,43,37,0
57,4,9,2,11,0,1,0,0,40,4,0
60,0,13,2,0,0,1,0,0,40,37,1
62,5,10,2,3,0,1,0,0,10,37,0
55,1,8,6,0,1,0,0,0,40,37,0
35,0,13,6,0,1,1,0,0,40,37,1
29,6,10,0,0,3,1,0,0,20,37,0
27,3,15,4,9,1,1,0,0,50,37,0
61,5,15,2,9,0,1,0,0,50,37,1
35,3,9,0,5,2,1,0,0,40,37,0
30,3,7,3,5,4,0,0,0,40,37,0
38,3,13,3,2,1,1,0,0,40,5,0
36,3,15,0,9,1,1,99999,0,45,37,1
20,3,9,4,7,2,1,0,0,40,24,0
47,3,9,2,11,0,1,0,0,55,37,0
53,3,10,2,13,0,1,0,0,40,37,1
32,3,13,2,11,0,1,99999,0,60,37,1
24,3,13,4,9,3,1,0,0,30,37,0
35,3,9,4,2,1,1,0,0,40,37,0
45,3,4,0,6,1,1,0,0,48,37,0
31,1,9,4,0,3,0,0,0,40,37,0
18,3,10,4,0,3,1,0,0,40,37,0
39,3,13,0,12,4,0,0,0,40,37,0
28,3,9,4,13,4,1,0,0,50,37,0
22,3,7,4,13,1,1,0,0,65,37,0
38,3,9,2,2,0,1,0,0,50,37,1
39,5,6,3,7,1,0,0,1721,15,37,0
25,3,10,3,9,4,1,0,0,40,37,0
29,3,13,2,9,0,1,0,0,40,37,1
54,3,9,2,2,0,1,0,0,44,37,1
45,6,9,0,10,4,0,0,0,40,37,0
29,3,13,2,9,5,0,0,0,35,37,1
22,3,7,5,2,1,1,0,0,40,37,0
25,3,10,2,2,0,1,0,0,40,37,0
27,3,9,2,11,0,1,0,0,40,37,0
23,3,9,4,0,1,0,0,0,40,37,0
46,6,10,0,9,4,0,1506,0,50,37,0
38,1,9,4,2,1,1,0,1876,40,1,0
35,5,10,4,2,3,1,0,0,40,37,0
36,3,13,4,9,3,0,0,0,40,37,0
42,3,9,5,0,4,0,0,0,35,32,0
39,3,9,4,6,4,0,0,0,36,37,0
24,3,7,2,2,0,1,0,0,50,37,1
24,3,9,2,7,0,1,0,0,39,37,0
32,3,10,2,6,0,1,0,0,40,28,0
58,4,10,2,3,0,1,0,0,65,37,1
24,3,3,4,2,4,1,0,0,40,7,0
43,1,10,2,0,5,0,0,1902,40,37,1
33,3,6,2,6,0,1,0,0,40,37,0
42,0,9,5,7,2,0,0,0,40,37,0
38,3,10,0,0,4,0,5721,0,44,37,0
47,1,11,2,3,0,1,0,0,40,37,1
24,3,11,4,0,3,0,0,0,40,28,0
51,3,9,4,7,1,1,0,0,40,13,0
46,3,11,2,9,0,1,0,0,40,37,1
31,3,9,4,0,1,1,2174,0,40,37,0
30,3,10,0,0,1,0,0,0,35,1,0
48,3,10,0,6,4,1,0,0,40,37,0
45,3,13,0,3,1,1,0,0,40,37,1
29,3,9,2,4,0,1,0,0,60,37,0
34,3,9,2,6,0,1,0,0,40,37,0
25,6,13,2,10,0,1,0,0,40,37,1
37,3,11,2,2,0,1,0,1887,40,37,1
38,4,10,2,11,0,1,0,1485,60,4,1
49,3,9,6,7,1,0,0,0,45,37,0
31,3,13,2,9,0,1,0,0,40,37,0
57,3,9,2,3,5,0,0,0,40,37,0
35,4,14,2,0,0,1,0,0,50,37,0
50,4,14,2,11,0,1,0,0,40,37,1
60,4,13,2,9,0,1,7688,0,40,37,1
34,3,13,4,3,1,1,0,1741,40,37,0
51,5,9,5,7,4,0,0,0,20,37,0
32,4,9,2,11,0,1,0,0,50,37,0
35,5,9,2,2,0,1,0,0,60,37,1
42,3,9,2,0,5,0,0,0,53,37,0
20,3,9,4,5,3,1,0,0,35,37,0
34,3,9,2,13,0,1,0,0,50,37,0
57,3,11,6,9,1,0,0,0,40,37,0
59,3,10,2,2,0,1,0,0,40,37,1
59,3,9,0,6,1,1,0,0,40,37,0
25,3,13,4,7,3,1,0,0,40,37,0
20,3,5,4,8,3,1,0,0,40,24,0
49,3,7,2,2,0,1,0,0,40,4,0
33,3,12,0,9,4,0,0,0,32,37,0
17,3,6,4,7,3,0,0,0,15,37,0
29,0,14,2,9,0,1,0,0,40,37,1
41,1,13,5,9,4,0,0,0,40,37,0
58,1,9,2,3,0,1,7298,0,40,37,1
27,1,13,4,9,1,1,0,0,35,37,0
37,3,14,4,3,1,0,0,0,40,37,1
30,3,13,2,12,5,0,0,0,16,37,1
59,3,16,2,9,0,1,0,2415,45,37,1
36,3,13,2,12,0,1,0,0,40,37,0
23,5,9,0,7,1,0,0,0,40,37,0
34,3,16,4,9,1,1,0,0,40,34,1
21,3,9,4,13,3,1,0,0,40,37,0
36,3,14,2,9,0,1,0,0,40,2,0
27,3,13,2,3,0,1,0,0,45,37,0
29,3,13,2,3,5,0,0,0,42,37,1
34,3,9,5,5,1,1,2463,0,40,37,0
